vault_address,vault_symbol,vault_name,asset_address,asset_symbol,asset_name,total_aum_usd_m,event_count
0x4a3c14d7450c30f712e89659af21f90df56bc9ba,tMATIC-0xae6a0840cf858d892d8af66c65e27c1f45153a23,tender MATIC-0xae6a0840cf858d892d8af66c65e27c1f45153a23,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,5
0xb019ee4000354e1429075d06f41377c0720ba705,hnH-BTC-CS-Y1E_0xcc259a57,Hashnote Harbor BTC Call Spread Y1E (0xcc259a57),0xe6ca5E409A68E81EACF62789198dFc2c4eF999F9,hnBTC_0xcc259a57,Hashnote Wrapped BTC 0xcc259a57,0,5
0x4b0e5e54df6d5eccc7b2f838982411dc93253daf,tMATIC-0xbbd83024be631bb6f3dd3c0363b3d43b5d91c35f,tender MATIC-0xbbd83024be631bb6f3dd3c0363b3d43b5d91c35f,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,4
0xeca60a11c49486088ad7c5e4ad7dae2c061dbb1c,fFRAX(USDe)-32,Fraxlend Interest Bearing FRAX (USDe) - 32,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,4
0xc68b66f50679fb58e85e0d27be7619ab3a985a2d,liqBUNNI-LP-vault,Bunni FRAX/alUSD LP Liquis Deposit Vault,0x47fD648ce961a4f851a00439DDCAf81196876C6D,BUNNI-LP,Bunni FRAX/alUSD LP,0,4
0xb5ff5da1ca2ac2abd9dfabee3b105cce5a1eb057,ysWETH,Yearn-Ajna Pool dETH/WETH Vault-compounder,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,4
0x22e395672fea8d435d60a512f696c74b159da182,rsETH_4626,rsETH_4626_Vault,0xA1290d69c65A6Fe4DF752f95823fae25cB99e5A7,rsETH,rsETH,0,4
0x0601b72bef2b3f09e9f48b7d60a8d7d2d3800c6e,fFRAX(LDO)-29,Fraxlend Interest Bearing FRAX (Lido DAO Token) - 29,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,4
0x1cf7258fa7166b66cfc35904a3ec7af7ff335023,GS-V1,GammaSwap V1,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,UNI-V2,Uniswap V2,0,4
0x21e83dbfd8f11d885eba9f9ba126da11ae0671b7,liqBUNNI-LP-vault,Bunni INV/DOLA LP Liquis Deposit Vault,0xcb79637aAFFDc1E8dB17761Fa10367b46745EcB0,BUNNI-LP,Bunni INV/DOLA LP,0,4
0xb8c0c50d255b93f5276549cba7f4bf78751a5d34,cirETH,CIAN ETH-rETH strategy pool,0xae78736Cd615f374D3085123A210448E74Fc6393,rETH,Rocket Pool ETH,0,4
0x082f581c1105b4aaf2752d6ee5410984bd66dd21,wsxETH,Wrapped sxETH,0x3Ae86d2d2f6A8d29792156Dd92DB01D7B3CC75Fb,sxETH,sxETH,0,4
0xfcb69e5e535e04a809dc8af7eba59c2fed4b2868,,,0x0CD6f267b2086bea681E922E19D40512511BE538,crvUSDFRAX-f,Curve.fi Factory Plain Pool: crvUSD/Frax,0,4
0xc4a324fdf8a2495776b4d6ca46599b5a52f96489,ampr-LP-BTC,Amphor Synthetic LP-IL Hedged (WBTC),0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,Wrapped BTC,0,4
0xfd3d7d7f421137c7531dc934a0d9e7d368216067,ysWETH,ajna-wsteth-weth-1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,4
0x0c190ded9be5f512bd72827bdad4003e9cc7975c,TurboGHO,Turbo GHO,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,4
0xeab62fb116f2e1f766a8a64094389553a00c2f68,tMATIC-0x3c106b0f5ceb5a7381ceb2fb670142bde2b16827,tender MATIC-0x3c106b0f5ceb5a7381ceb2fb670142bde2b16827,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,4
0xf06e004cab43f326aa3668c8723a8bdbcf5bd165,,,0x4DEcE678ceceb27446b35C672dC7d61F30bAD69E,crvUSDUSDC-f,Curve.fi Factory Plain Pool: crvUSD/USDC,0,4
0x1c4dc626738968a9bb52223481d0678fff8893dc,aura50ZRS-50WETH-BPT-vault,Balancer 50ZRS-50WETH Aura Deposit Vault,0x87Cf784Ee055d0260AD3AB7EE40888D4a0A5d364,50ZRS-50WETH-BPT,Balancer 50ZRS-50WETH,0,4
0x4b87dcff2f45535775a9564229119dca5e697a10,aurasUSDe/USDC-vault,Balancer sUSDe/USDC Aura Deposit Vault,0xb819feeF8F0fcDC268AfE14162983A69f6BF179E,sUSDe/USDC,Balancer sUSDe/USDC,0,4
0x123f9de6cbef24e5e112e4f2da345a1240c32a58,liqBUNNI-LP-vault,Bunni WETH/LIQ LP Liquis Deposit Vault,0xB489d73C0A43cB2C30a910aDca894CA743CB232C,BUNNI-LP,Bunni WETH/LIQ LP,0,4
0x552868611d2641144454140dded98e6160b3bfc9,ysyG-yvCurve-YFIETH,Wrapped YearnV3 Strategy,0x7Fd8Af959B54A677a1D8F92265Bd0714274C56a3,yG-yvCurve-YFIETH,yGauge Curve YFI-ETH Pool yVault,0,4
0x7bfb97fe849172608895fd4c62237cb42a8607d2,TBV3,US Treasury Bill Vault 3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,4
0xde270f4a2b559ac6326a78db1d286e5c7910e474,spPEASpOHM,Pea Pod/OHM Pod Staked,0x027CE48B9b346728557e8D420Fe936A72BF9b1C7,pPEAS,Pea Pod,0,4
0xb3324df28d3cd79d358887131e579e95e0e56fb7,wRUG,Wasabi RUG Vault,0xbE33F57f41a20b2f00DEc91DcC1169597f36221F,RUG,Rug,0,4
0x491caf0cb459c53b815aa759eca290fdf0b62669,wμMFER,Wasabi μMFER Vault,0x9F83ED4FDF636E8b0562Ac704267346712b44c36,μMFER,μmfer,0,4
0x67a18c18709c09d48000b321c6e1cb09f7181211,cvcrvUSD,Curve Vault for crvUSD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,0,4
0x7093f6141293f7c4f67e5efd922ac934402e452d,fFRAX(LINK)-27,Fraxlend Interest Bearing FRAX (ChainLink Token) - 27,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,4
0x862c57d48becb45583aeba3f489696d22466ca1b,stataEthUSDT,Static Aave Ethereum USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,Tether USD,0,4
0xd4c24a4248f9cd80b36f5423a068566e44ffa6f2,ysDAI,ajna-wbtc-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,4
0xed08b03baeab9eef24f8aaa7c752f34a3264992e,ysyG-yvWETH-1-gauge,Wrapped YearnV3 Strategy Cove Rewards Gauge,0x81D40243c649f7d6092295F50F4B1D3A8e53DA99,ysyG-yvWETH-1,Wrapped YearnV3 Strategy,0,4
0xf750c238ce033afc224c2e57d0fcb86e64db0221,ysyG-yvCurve-YFIETH-gauge,Wrapped YearnV3 Strategy Cove Rewards Gauge,0x552868611d2641144454140DdED98E6160b3Bfc9,ysyG-yvCurve-YFIETH,Wrapped YearnV3 Strategy,0,4
0x2c517bf1db472ab1d65f0d776b7d947986c76ecf,yv-ajna-unieth-weth,Yearn-Ajna Pool uniETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,4
0x61f205f1236c4e6d3f73618bb6250d5a9cc5b8bb,auraRDNT-WETH-vault,RDNT-WETH Aura Deposit Vault,0xcF7b51ce5755513d4bE016b0e28D6EDEffa1d52a,RDNT-WETH,RDNT-WETH,0,4
0xa4ddd4770588ef97a3a03e4b7e3885d824159baa,fFRAX(rETH)-30,Fraxlend Interest Bearing FRAX (Rocket Pool ETH) - 30,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,4
0xc879b444d7555ca521e52aa055e6d96e871f1887,ysDAI,ajna-yvCurveUSDMsDAIf-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,4
0xd4e426aba74ece196d375e01b53a70ebea51cf25,MVT,MasterVault Token,0xf951E335afb289353dc249e82926178EaC7DEd78,swETH,swETH,0,4
0x17afab7686c088b0e2feda46cfa7c656db00a9c2,ysWETH,Yearn-Ajna Pool apxETH/WETH Vault-compounder,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,4
0xb61f8fff8dd8c438e0d61c07b5536ce3d728f660,yG-yvCurve-sdYFIv2-f,yGauge Curve sdYFIv2 Factory yVault,0x93cF0b02D0A2B61551d107378AFf60CEAe40c342,yvCurve-sdYFIv2-f,Curve sdYFIv2 Factory yVault,0,4
0xa1f3aca66403d29b909605040c30ae1f1245d14c,tfBILL,Adapt3r Treasury Bill Fund,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,4
0x81d40243c649f7d6092295f50f4b1d3a8e53da99,ysyG-yvWETH-1,Wrapped YearnV3 Strategy,0x5943F7090282Eb66575662EADf7C60a717a7cE4D,yG-yvWETH-1,yGauge WETH-1 yVault,0,4
0x33795e56250d50065a20e923707fd7396cd938c9,ultraETHs,Liquid ReStaked wstEth,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,Wrapped liquid staked Ether 2.0,0,3
0x84bb6f0f170b5dfff2b6cec0559a2568a8e94815,ysDAI,ajna-mkr-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,3
0xc6a97c176b809a30f3e3e41b8e822d86d3349916,tMATIC-0x42f40af6fba6b954303e0491c5fdf0d4e63dd4ea,tender MATIC-0x42f40af6fba6b954303e0491c5fdf0d4e63dd4ea,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,3
0x6da1a9307fbf1d0a00eaf3b151f370b1925ab7e4,ebPointFarm,Ebisu Point Farm,0xFAe103DC9cf190eD75350761e95403b7b8aFa6c0,rswETH,rswETH,0,3
0xa2d1cda5b2c31c0ec837fb83b866f64858fb00f1,liqBUNNI-LP-vault,Bunni DCHF/USDC LP Liquis Deposit Vault,0xBD28Cda9b106315083fCAA80609b8DAc4BfB8e08,BUNNI-LP,Bunni DCHF/USDC LP,0,3
0x1f2fadc02e0e37b4c33a4bfbd544ffd4ad3da59a,GS-V1,GammaSwap V1,0x1321228815fcF38B75356760Db800c7BecC7731f,DS-V1,DeltaSwap V1,0,3
0x40b37d9efdb5c41e4d361855f813f1654b5aea23,sbendWETH,sBend,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,3
0x6c061ed34050b60662eb54550c365584e12529d2,GS-V1,GammaSwap V1,0x674E114dAd81838d151d9BedA2271228eeAe0E8B,UNI-V2,Uniswap V2,0,3
0x35eebe327f273f98a056b48b96c6a2e4faa52b55,GS-V1,GammaSwap V1,0xA43fe16908251ee70EF74718545e4FE6C5cCEc9f,UNI-V2,Uniswap V2,0,3
0xc65d8d8148f355312d8e478529f9eb9d7c2e55d3,ysDAI,ajna-styeth-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,3
0x09cf7372c044372a617b5e4794acefda4c879601,ezFlow,ezFlow Vault (ezETH),0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,ezETH,Renzo Restaked ETH,0,3
0x098dcc73cd97c2be5eac5bd59c50cc034b60c06e,aura80MIMO-20WETH-vault,80MIMO-20WETH Aura Deposit Vault,0xee3959FD00a0B996d801fc34B7CE566bD037f5f5,80MIMO-20WETH,80MIMO-20WETH,0,3
0x12d92fe0aa1c59c4f7a704d16561cfbaf17ec257,∞-yvWETH-xPYT,Timeless Yearn WETH xPYT,0xa3Ea4046EbF1e9530736627Dfab399100aaaFF28,∞-yvWETH-PYT,Timeless WETH yVault Perpetual Yield Token,0,3
0xd1eed9475ec923cff04028d5920766784ae65006,fcrvUSD(yvCurve-FRAX-crvUSD-f)-3,Sturdy Interest Bearing crvUSD (Curve FRAX-crvUSD Factory yVault) - 3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,0,3
0xd9b4b7884139d7c114513cf4b2f2d79297b0bb1b,ysDAI,ajna-wsteth-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,3
0x52aef3ea0d3f93766d255a1bb0aa7f1c4885e622,pop-USDC,Popcorn USD Coin Vault,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,3
0x79356bf9d3c97ed10dd6f63f7560fd952b929162,wμPPG,Wasabi μPudgyPenguins Vault,0x30F7c830e0C2f4bEC871DF809D73E27eF19EB151,μPPG,μPudgyPenguins,0,3
0xc70150188142fbfcbb90db05bffc31bccded3da5,GS-V1,GammaSwap V1,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,UNI-V2,Uniswap V2,0,3
0xd4f06205c0e56f953070a9f58a488595377ef118,wFLC,Wasabi FLC Vault,0x102c776DDB30C754dEd4fDcC77A19230A60D4e4f,FLC,Flooring Lab Credit,0,3
0x0e36bac32a896c74d3ebe64f1cb79b8e111833c4,GS-V1,GammaSwap V1,0xB26FcEF356B9281bC42Fa9D508D1b902f7fe738d,DS-V1,DeltaSwap V1,0,3
0x26372904ca7aba32579b2ee4c7d96616eceb8c03,wμMIL,Wasabi μMIL Vault,0x6cd7fC3118A8FFa40AF0f99f3cbda54b0c6d4D1d,μMIL,μMilady,0,3
0x6b0825b3e079fad25086431f7154acb3073f933b,,,0x390f3595bCa2Df7d23783dFd126427CCeb997BF4,crvUSDUSDT-f,Curve.fi Factory Plain Pool: crvUSD/USDT,0,3
0x60d715515d4411f7f43e4206dc5d4a3677f0ec78,Re7USDC,Re7 USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,3
0x88508306e43fce43f7f2c1e7d73c88cf6a523f6c,cisDAI,CIAN sDAI strategy pool,0x83F20F44975D03b1b09e64809B757c47f942BEeA,sDAI,Savings Dai,0,3
0x8dde9a50a91cc0a5dabdc5d3931c1af60408c84d,yscrvUSD,Sturdy crvUSD/yean curve FRAX-crvUSD LP silo,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,0,3
0x0ddc1f30c2e8c559332207bafa0d6ec3aea10ba7,fcrvUSD_CC,fija crvUSD CurveConvex FC,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,0,3
0xdb369eeb33fcfdcd1557e354ddee7d6cf3146a11,scLUSD,Sandclock LUSD Vault,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,LUSD,LUSD Stablecoin,0,3
0x35e08b28d5b01d058cbb1c39da9188cc521a79af,fFRAX(FXB_20240630)-23,Fraxlend Interest Bearing FRAX (FXB_1_JUN302024) - 23,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,3
0x5dcc27dd117f2a28e657b66ed622f3d8ea16acad,HATweatherxm,Hats Vault weatherxm,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,3
0xe4b91faf8810f8895772e7ca065d4cb889120f94,boxFEE,Cat-in-a-Box Fee Token,0x7690202e2C2297bcD03664e31116d1dFfE7e3B73,boxETH,Cat-in-a-Box Ether,0,3
0x24af9a02ef7ebf6c07245f5592128db29052a023,ysDAI,ajna-yfi-dai2,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,3
0x6a6af5393dc23d7e3db28d28ef422db7c40932b6,RYUNI,Real Yield UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,Uniswap,0,3
0x79c4fe26f3b2809fd29ec8588242036b8136f32d,AA_idle_cpPOR-USDC4626,IdleCDO AA Tranche - idle_cpPOR-USDC4626Adapter,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,3
0x201254227f9fe57296c257397be6c617389a8ccb,rfsUSDC,Return Finance Spark USDC Vault,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,3
0x008a1832841b0bba57886da2005ae7f666efecc4,vc-rsETH,VaultCraft rsETH Vault,0xA1290d69c65A6Fe4DF752f95823fae25cB99e5A7,rsETH,rsETH,0,3
0xb5c6f5d1527f4147b25e046cd497b0d482b0b3fa,wmooSiloWETH,WMoo Silo WETH (weETH Market),0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,3
0xd873238e67bf6119b813cc83a87d23d87b668adc,GS-V1,GammaSwap V1,0x150dde5dBA6FB19cB0B9fe555B27315760D50202,DS-V1,DeltaSwap V1,0,3
0xa9756c496324cea0fabbc6eba6bc5c6663e1b68e,GS-V1,GammaSwap V1,0x6A9e7f087a7D1057dd36A84AE148dAc2C07ea67e,UNI-V2,Uniswap V2,0,3
0x92424c853f1b00355ed41f16f2516092765e7736,liqBUNNI-LP-vault,Bunni FRAX/PAL LP Liquis Deposit Vault,0x42Db14bfd6a72Ab8a3806193BC9b4419D8d503c8,BUNNI-LP,Bunni FRAX/PAL LP,0,3
0xb80e2b73a1c61b4d9cd08678924e46f97607c1a6,GS-V1,GammaSwap V1,0x517F9dD285e75b599234F7221227339478d0FcC8,UNI-V2,Uniswap V2,0,3
0x3e60c12997d3bb062530e5f7e7f0400fbb9aeca5,s1v,Spice1Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,3
0x3c4273685324b7cf2284aee72c23659b4fe3e53f,kUSDC,Koto USDC Vault,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,3
0x43a239ea01a7d645032b0cbc8a8a04ac5acf7107,ysDAI,ajna-stycrv-dai2,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,3
0x4e7aa7085ef4651ee2270859c1702fbe5a7cf847,ysWETH,Yearn-Ajna Pool csETH/WETH Vault-compounder,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,3
0xb4cb9ed07a929add0e7d7cbeb0b9c89934ced070,liqBUNNI-LP-vault,Bunni JARVIS/WETH LP Liquis Deposit Vault,0x8Df2df4c181738afA6B2DB19f35faAFE7d989B22,BUNNI-LP,Bunni JARVIS/WETH LP,0,3
0x63628b4cdaae7c5e3db5c5a57c699bbae77a84b8,wμSAPS,Wasabi μSAPS Vault,0x97bd0d0A3e9635325eC0B383CFF62914A7d50642,μSAPS,μSappy Seals,0,3
0x544492d02e194ddb985fb13b1d3b5c62a9fdb430,ysDAI,ajna-susde-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,3
0xaf53431488e871d103baa0280b6360998f0f9926,WETH-PLV,Protectorate Wrapped Ether Lending Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,3
0x004ecaf21ac0739d20c80b677392199a693d4608,ysDAI,ajna-styeth-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,3
0xcc1c7aaf8ada3a8c66a3e1c554a1b5ed21691bcf,aurapyUSD/sDOLA BSP-vault,Balancer pyUSD/sDOLA Stable Pool Aura Deposit Vault,0x09B03b7cBB19b3daE94F884cF60dBc3c99a3947b,pyUSD/sDOLA BSP,Balancer pyUSD/sDOLA Stable Pool,0,3
0x4ed016e21f217147e61661e366ead1347494567a,hn-BTC-CS-Y1,Hashnote BTC Call Spread Y1,0xBAD11967371814054D505642a733ab6A83B7C2dB,hnBTC,Hashnote Wrapped BTC,0,3
0x94890046239198a976935b0d3db7453246d83c4d,TFUND,Cogito TFUND,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,3
0x29be2a691394f635a9ac506a238cc201baa52351,vcIdlJ-USDC,VaultCraft Idle Junior USD Coin Adapter,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,3
0x02593d7af1a77e3b2e3fdac9601a28169bf5c966,aPT-USDe,Adapter PT Ethena USDe,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,USDe,USDe,0,3
0x9360f473a533d7f8855c768437dd0c8caeccb9e6,aurasDAI/3Pool-vault,Balancer sDAI/3Pool Aura Deposit Vault,0x49cbD67651fbabCE12d1df18499896ec87BEf46f,sDAI/3Pool,Balancer sDAI/3Pool,0,3
0x4f4603f9f43bf30f22af877e4b6b58e54dc8032d,GS-V1,GammaSwap V1,0x162fE615Ac0dF166fc690356716c171bF8256047,DS-V1,DeltaSwap V1,0,3
0x89d3d732da8bf0f88659cf3738e5e44e553f9ed7,auraB-auraBAL-STABLE-vault,Balancer auraBAL Stable Pool Aura Deposit Vault,0x3dd0843A028C86e0b760b1A76929d1C5Ef93a2dd,B-auraBAL-STABLE,Balancer auraBAL Stable Pool,0,3
0x03928473f25bb2da6bc880b07ecbadc636822264,stataEthWETH,Static Aave Ethereum WETH,0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8,aEthWETH,Aave Ethereum WETH,0,3
0x4068bdd217a45f8f668ef19f1e3a1f043e4c4934,RYLINK,Real Yield LINK,0x514910771AF9Ca656af840dff83E8264EcF986CA,LINK,ChainLink Token,0,3
0x0669091f451142b3228171ae6ad794cf98288124,yspxETH,Sturdy PxETH/yearn curve StETH-PxETH LP silo,0x04C154b66CB340F3Ae24111CC767e0184Ed00Cc6,pxETH,Pirex Ether,0,3
0x7f47b1ced85f5d773cd68ca606ed6f0fee381046,fiUSDC,Fluid Interest USD Coin,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,3
0xcdd13032d69a549ae43c830bbcc42b2e680b6f14,GS-V1,GammaSwap V1,0x24f5B184E383DDbbAEBf2278773630BbB511F8c0,UNI-V2,Uniswap V2,0,3
0x8e3eafdcdb30c45c8188c2acf15d0ac82d10bd20,fcrvUSD_CC,fija crvUSD CurveConvex RY,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,0,2
0xd2af830e8cbdfed6cc11bab697bb25496ed6fa62,WOUSD,Wrapped OUSD,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,OUSD,Origin Dollar,0,2
0xbfeb3c128af0b36708a94d52fcc15b04fe36017a,liqBUNNI-LP-vault,Bunni ABI/WETH LP Liquis Deposit Vault,0xd3f5802996020eE6DaCE04056b5832fc2fD745f8,BUNNI-LP,Bunni ABI/WETH LP,0,2
0xc8a4e3d5c4b8529a5c3645bcdf53a398f3b55bb8,OURO,Ouroboros,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,2
0x3b9a4d5f3e5f578245baf9348bfff94f5a112db2,ysDAI,ajna-reth-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,2
0x6bad6a9bcfda3fd60da6834ace5f93b8cfed9598,USV,USDC Savings Vault,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,2
0xa89a7420b19679b5a124cd1499787a6122e800d7,ysPENDLE-LPT,eETH LP (27 JUN 2024),0xF32e58F92e60f4b0A37A69b95d642A471365EAe8,PENDLE-LPT,Pendle Market,0,2
0xd1b0b6a1093a097227dc117c87ae3a72d9bd7cf2,ysWETH,Yearn-Ajna Pool uniETH/WETH Vault-compounder,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,2
0xa2a9d2b4905ac2adc00c32aa5489fec7153873b9,wUDW,Wasabi UDW Vault,0x00000000e88649DD6AaB90088Ca25D772D4607d0,UDW,Underworld,0,2
0x43ef285f5e27d8ca978a7e577f4ddf52147eb77b,tMATIC-0xc85a9a57db6bc445ce4560ff8dac385eb5bddc3d,tender MATIC-0xc85a9a57db6bc445ce4560ff8dac385eb5bddc3d,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,2
0x463de7d52bf7c6849ab3630bb6f999ea0e03ed9f,stkSWIV,Staked SWIV/ETH,0xB209468FC8C99360657D48238e1a7cf0B13362b6,80SWIV-20WETH,80SWIV-20WETH,0,2
0xf326cd46a1a189b305aff7500b02c5c26b405266,psp.ETH:ETH+,ETH+ Guard,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,2
0xebee0d3b137290438bd796109cb3e9eea211d9d1,vcY-MIM-3LP3CRV-f,VaultCraft Yearn Curve.fi Factory USD Metapool: Magic Internet Money 3Pool Adapter,0x5a6A4D54456819380173272A5E8E9B9904BdF41B,MIM-3LP3CRV-f,Curve.fi Factory USD Metapool: Magic Internet Money 3Pool,0,2
0xdf217efd8f3ecb5e837aedf203c28c1f06854017,stBTC,Acre Staked Bitcoin,0x18084fbA666a33d37592fA2633fD49a74DD93a88,tBTC,tBTC v2,0,2
0x48f32b7c960fd0280297f6f0182e2607a3398db5,fFRAX(sDOLA)-38,Fraxlend Interest Bearing FRAX (Staked Dola) - 38,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,2
0x0d88a9ece90994ecb3ba704730819d71c139f60f,HATalephzeroamm,Hats Vault alephzeroamm,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,Tether USD,0,2
0x270c6fa5a206bfc1382c6101e3f366a632be80a2,ebPointFarm,Ebisu Point Farm,0xA1290d69c65A6Fe4DF752f95823fae25cB99e5A7,rsETH,rsETH,0,2
0x3bc9731de20aa4fa7d6eb6bb84b359be3f28d230,ysWETH,Yearn-Ajna Pool ezETH/WETH Vault-compounder,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,2
0x1c0c222989a37247d974937782cebc8bf4f25733,fFRAX(FXB_20261231)-24,Fraxlend Interest Bearing FRAX (FXB_4_DEC312026) - 24,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,2
0x95639194f1a0c2f1e83e66bd994bd7d0477afebb,ysDAI,ajna-wbtc-dai2,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,2
0xa3cd112ffb1e3a358ef270a07f5901ff0fd1cd0f,pop-MIM-3LP3CRV-f,Popcorn Curve.fi Factory USD Metapool: Magic Internet Money 3Pool Vault,0x5a6A4D54456819380173272A5E8E9B9904BdF41B,MIM-3LP3CRV-f,Curve.fi Factory USD Metapool: Magic Internet Money 3Pool,0,2
0xab7fa2b2985bccfc13c6d86b1d5a17486ab1e04c,fDAI,FARM_DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,2
0x4a9e282635567cc4d3c6a24e16c2335f10dee9b8,pETH,Prime Ether,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,2
0xe92ade9ee76681f96c8bb0b352d5410ca5b35d70,ysWETH,StrategyGearboxLenderWETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,2
